X,Y
-74.533,-15.699
-74.535,-15.699
-74.536,-15.698
-74.539,-15.698
-74.54,-15.697
-74.542,-15.697
-74.543,-15.696
-74.543,-15.696
-74.544,-15.695
-74.546,-15.695
-74.547,-15.695
-74.548,-15.695
-74.548,-15.694
-74.549,-15.694
-74.55,-15.693
-74.553,-15.693
-74.553,-15.692
-74.555,-15.692
-74.556,-15.691
-74.558,-15.691
-74.558,-15.69
-74.559,-15.69
-74.56,-15.69
-74.561,-15.69
-74.562,-15.689
-74.563,-15.689
-74.564,-15.688
-74.565,-15.688
-74.566,-15.687
-74.567,-15.687
-74.568,-15.686
-74.569,-15.686
-74.57,-15.685
-74.571,-15.685
-74.572,-15.685
-74.573,-15.685
-74.574,-15.684
-74.575,-15.684
-74.576,-15.683
-74.577,-15.683
-74.577,-15.682
-74.579,-15.682
-74.58,-15.681
-74.582,-15.681
-74.583,-15.68
-74.584,-15.68
-74.586,-15.679
-74.588,-15.679
-74.588,-15.678
-74.589,-15.678
-74.59,-15.677
-74.593,-15.677
-74.594,-15.675
-74.596,-15.675
-74.597,-15.675
-74.598,-15.675
-74.598,-15.674
-74.6,-15.674
-74.601,-15.673
-74.602,-15.673
-74.603,-15.672
-74.604,-15.672
-74.605,-15.671
-74.607,-15.671
-74.608,-15.67
-74.609,-15.67
-74.611,-15.669
-74.613,-15.669
-74.613,-15.668
-74.615,-15.668
-74.616,-15.667
-74.618,-15.667
-74.618,-15.666
-74.62,-15.666
-74.621,-15.665
-74.622,-15.665
-74.623,-15.665
-74.623,-15.665
-74.624,-15.664
-74.627,-15.664
-74.628,-15.663
-74.629,-15.663
-74.63,-15.662
-74.631,-15.662
-74.632,-15.661
-74.634,-15.661
-74.635,-15.66
-74.637,-15.66
-74.637,-15.66
-74.639,-15.66
-74.64,-15.659
-74.643,-15.659
-74.643,-15.658
-74.644,-15.658
-74.645,-15.657
-74.647,-15.657
-74.648,-15.656
-74.65,-15.656
-74.651,-15.655
-74.652,-15.655
-74.653,-15.655
-74.654,-15.655
-74.655,-15.654
-74.657,-15.654
-74.658,-15.653
-74.658,-15.653
-74.659,-15.652
-74.661,-15.652
-74.662,-15.651
-74.663,-15.651
-74.663,-15.65
-74.664,-15.65
-74.665,-15.65
-74.667,-15.65
-74.668,-15.649
-74.669,-15.649
-74.67,-15.648
-74.671,-15.648
-74.672,-15.647
-74.673,-15.647
-74.673,-15.646
-74.675,-15.646
-74.676,-15.645
-74.678,-15.645
-74.678,-15.645
-74.679,-15.645
-74.68,-15.644
-74.682,-15.644
-74.683,-15.642
-74.685,-15.642
-74.686,-15.641
-74.687,-15.641
-74.687,-15.641
-74.687,-15.64
-74.688,-15.639
-74.688,-15.638
-74.689,-15.637
-74.689,-15.635
-74.69,-15.634
-74.691,-15.634
-74.692,-15.633
-74.693,-15.633
-74.693,-15.632
-74.694,-15.632
-74.697,-15.63
-74.698,-15.63
-74.699,-15.628
-74.7,-15.628
-74.701,-15.627
-74.702,-15.627
-74.703,-15.626
-74.703,-15.626
-74.705,-15.625
-74.706,-15.625
-74.708,-15.623
-74.709,-15.623
-74.71,-15.622
-74.711,-15.622
-74.712,-15.621
-74.713,-15.621
-74.715,-15.619
-74.716,-15.619
-74.717,-15.618
-74.718,-15.618
-74.721,-15.615
-74.722,-15.615
-74.723,-15.615
-74.723,-15.615
-74.724,-15.614
-74.725,-15.614
-74.726,-15.613
-74.727,-15.613
-74.728,-15.611
-74.729,-15.611
-74.73,-15.61
-74.731,-15.61
-74.732,-15.61
-74.733,-15.61
-74.733,-15.609
-74.735,-15.609
-74.736,-15.608
-74.737,-15.608
-74.739,-15.605
-74.74,-15.605
-74.742,-15.604
-74.743,-15.604
-74.744,-15.603
-74.745,-15.603
-74.748,-15.6
-74.748,-15.6
-74.749,-15.6
-74.751,-15.6
-74.752,-15.599
-74.753,-15.599
-74.753,-15.598
-74.754,-15.598
-74.755,-15.597
-74.757,-15.597
-74.757,-15.596
-74.758,-15.596
-74.76,-15.595
-74.761,-15.595
-74.762,-15.594
-74.764,-15.594
-74.765,-15.593
-74.766,-15.593
-74.768,-15.59
-74.77,-15.59
-74.771,-15.59
-74.772,-15.59
-74.773,-15.589
-74.774,-15.589
-74.775,-15.588
-74.776,-15.588
-74.777,-15.587
-74.778,-15.587
-74.779,-15.586
-74.78,-15.586
-74.781,-15.585
-74.782,-15.585
-74.783,-15.585
-74.783,-15.585
-74.784,-15.584
-74.786,-15.584
-74.787,-15.583
-74.788,-15.583
-74.789,-15.582
-74.79,-15.582
-74.791,-15.581
-74.792,-15.581
-74.793,-15.58
-74.794,-15.58
-74.795,-15.58
-74.796,-15.58
-74.797,-15.579
-74.798,-15.579
-74.798,-15.578
-74.8,-15.578
-74.801,-15.577
-74.803,-15.577
-74.803,-15.576
-74.804,-15.576
-74.805,-15.575
-74.807,-15.575
-74.808,-15.575
-74.809,-15.575
-74.81,-15.574
-74.813,-15.574
-74.813,-15.573
-74.814,-15.573
-74.815,-15.572
-74.817,-15.572
-74.818,-15.571
-74.818,-15.571
-74.819,-15.57
-74.821,-15.57
-74.822,-15.57
-74.823,-15.57
-74.824,-15.569
-74.825,-15.569
-74.826,-15.568
-74.828,-15.568
-74.828,-15.567
-74.831,-15.567
-74.832,-15.566
-74.833,-15.566
-74.834,-15.565
-74.835,-15.565
-74.836,-15.565
-74.842,-15.565
-74.843,-15.564
-74.844,-15.564
-74.845,-15.565
-74.846,-15.565
-74.847,-15.566
-74.847,-15.567
-74.849,-15.568
-74.849,-15.569
-74.849,-15.57
-74.85,-15.57
-74.85,-15.57
-74.85,-15.571
-74.851,-15.571
-74.852,-15.571
-74.853,-15.572
-74.854,-15.572
-74.855,-15.573
-74.856,-15.573
-74.856,-15.573
-74.856,-15.572
-74.855,-15.571
-74.856,-15.57
-74.856,-15.568
-74.855,-15.567
-74.854,-15.567
-74.854,-15.567
-74.854,-15.565
-74.85,-15.561
-74.849,-15.561
-74.849,-15.561
-74.849,-15.56
-74.848,-15.559
-74.848,-15.558
-74.849,-15.557
-74.849,-15.555
-74.85,-15.554
-74.85,-15.553
-74.85,-15.553
-74.85,-15.552
-74.855,-15.547
-74.856,-15.547
-74.864,-15.539
-74.865,-15.539
-74.868,-15.536
-74.868,-15.536
-74.87,-15.535
-74.871,-15.535
-74.873,-15.533
-74.873,-15.533
-74.874,-15.532
-74.875,-15.532
-74.877,-15.53
-74.878,-15.53
-74.878,-15.53
-74.879,-15.53
-74.881,-15.528
-74.882,-15.528
-74.883,-15.527
-74.883,-15.527
-74.885,-15.525
-74.886,-15.525
-74.887,-15.524
-74.888,-15.524
-74.889,-15.523
-74.89,-15.523
-74.891,-15.522
-74.892,-15.522
-74.893,-15.521
-74.893,-15.521
-74.894,-15.52
-74.895,-15.52
-74.896,-15.52
-74.897,-15.52
-74.898,-15.519
-74.898,-15.519
-74.901,-15.516
-74.902,-15.516
-74.903,-15.515
-74.903,-15.515
-74.904,-15.515
-74.905,-15.515
-74.906,-15.514
-74.907,-15.514
-74.908,-15.513
-74.908,-15.513
-74.909,-15.512
-74.911,-15.512
-74.912,-15.511
-74.913,-15.511
-74.913,-15.51
-74.915,-15.51
-74.917,-15.509
-74.918,-15.509
-74.919,-15.508
-74.92,-15.508
-74.921,-15.507
-74.923,-15.507
-74.923,-15.506
-74.925,-15.506
-74.926,-15.505
-74.928,-15.505
-74.928,-15.505
-74.929,-15.505
-74.93,-15.504
-74.931,-15.504
-74.932,-15.503
-74.933,-15.503
-74.935,-15.501
-74.936,-15.501
-74.937,-15.5
-74.939,-15.5
-74.94,-15.5
-74.942,-15.5
-74.943,-15.499
-74.943,-15.499
-74.944,-15.498
-74.945,-15.498
-74.946,-15.499
-74.948,-15.499
-74.949,-15.497
-74.951,-15.497
-74.952,-15.498
-74.953,-15.498
-74.955,-15.496
-74.956,-15.496
-74.958,-15.494
-74.963,-15.494
-74.963,-15.493
-74.964,-15.493
-74.966,-15.491
-74.966,-15.49
-74.967,-15.49
-74.968,-15.49
-74.968,-15.489
-74.971,-15.489
-74.972,-15.49
-74.973,-15.49
-74.973,-15.489
-74.975,-15.489
-74.976,-15.488
-74.977,-15.488
-74.977,-15.488
-74.977,-15.487
-74.978,-15.486
-74.978,-15.485
-74.977,-15.484
-74.978,-15.483
-74.978,-15.483
-74.979,-15.481
-74.981,-15.481
-74.983,-15.479
-74.983,-15.478
-74.985,-15.476
-74.985,-15.473
-74.985,-15.473
-74.985,-15.469
-74.985,-15.469
-74.988,-15.469
-74.989,-15.468
-74.99,-15.468
-74.993,-15.465
-74.994,-15.465
-74.995,-15.464
-74.996,-15.464
-74.997,-15.463
-74.998,-15.463
-75,-15.462
-75.001,-15.461
-75.003,-15.461
-75.003,-15.46
-75.004,-15.46
-75.005,-15.46
-75.007,-15.46
-75.007,-15.459
-75.009,-15.459
-75.01,-15.458
-75.02,-15.458
-75.021,-15.457
-75.022,-15.458
-75.023,-15.458
-75.024,-15.457
-75.028,-15.457
-75.028,-15.458
-75.029,-15.458
-75.031,-15.46
-75.036,-15.46
-75.037,-15.459
-75.038,-15.459
-75.039,-15.458
-75.045,-15.458
-75.046,-15.457
-75.047,-15.457
-75.048,-15.455
-75.051,-15.455
-75.052,-15.455
-75.053,-15.455
-75.053,-15.455
-75.055,-15.455
-75.056,-15.454
-75.058,-15.454
-75.058,-15.453
-75.059,-15.453
-75.06,-15.453
-75.06,-15.452
-75.06,-15.451
-75.062,-15.451
-75.063,-15.45
-75.063,-15.45
-75.065,-15.449
-75.065,-15.448
-75.065,-15.448
-75.066,-15.448
-75.067,-15.449
-75.068,-15.448
-75.068,-15.448
-75.069,-15.447
-75.07,-15.447
-75.07,-15.447
-75.07,-15.444
-75.073,-15.441
-75.075,-15.441
-75.076,-15.442
-75.077,-15.442
-75.078,-15.443
-75.078,-15.443
-75.079,-15.443
-75.076,-15.44
-75.076,-15.438
-75.075,-15.437
-75.075,-15.433
-75.077,-15.43
-75.077,-15.429
-75.078,-15.429
-75.078,-15.429
-75.079,-15.428
-75.082,-15.428
-75.082,-15.428
-75.082,-15.426
-75.084,-15.424
-75.084,-15.423
-75.084,-15.423
-75.088,-15.423
-75.089,-15.424
-75.09,-15.424
-75.091,-15.423
-75.093,-15.423
-75.095,-15.422
-75.095,-15.421
-75.096,-15.42
-75.097,-15.42
-75.098,-15.42
-75.099,-15.42
-75.1,-15.421
-75.1,-15.423
-75.1,-15.423
-75.101,-15.423
-75.102,-15.422
-75.102,-15.42
-75.1,-15.418
-75.1,-15.418
-75.102,-15.416
-75.105,-15.416
-75.106,-15.415
-75.106,-15.414
-75.11,-15.41
-75.111,-15.41
-75.112,-15.41
-75.114,-15.41
-75.116,-15.408
-75.117,-15.408
-75.118,-15.409
-75.12,-15.409
-75.121,-15.408
-75.121,-15.407
-75.123,-15.405
-75.123,-15.405
-75.124,-15.405
-75.126,-15.405
-75.127,-15.405
-75.128,-15.405
-75.129,-15.406
-75.13,-15.406
-75.131,-15.405
-75.132,-15.405
-75.132,-15.405
-75.136,-15.405
-75.138,-15.406
-75.143,-15.406
-75.144,-15.406
-75.143,-15.405
-75.143,-15.402
-75.144,-15.401
-75.144,-15.398
-75.145,-15.397
-75.145,-15.397
-75.145,-15.396
-75.145,-15.395
-75.147,-15.393
-75.147,-15.393
-75.148,-15.392
-75.149,-15.392
-75.15,-15.391
-75.154,-15.391
-75.155,-15.392
-75.157,-15.392
-75.158,-15.39
-75.16,-15.392
-75.161,-15.392
-75.161,-15.392
-75.161,-15.389
-75.16,-15.388
-75.161,-15.388
-75.16,-15.387
-75.16,-15.385
-75.161,-15.384
-75.161,-15.383
-75.162,-15.382
-75.162,-15.381
-75.163,-15.38
-75.163,-15.378
-75.163,-15.378
-75.165,-15.378
-75.166,-15.377
-75.168,-15.377
-75.17,-15.375
-75.172,-15.375
-75.173,-15.374
-75.174,-15.374
-75.175,-15.373
-75.18,-15.373
-75.181,-15.372
-75.182,-15.372
-75.183,-15.371
-75.183,-15.371
-75.186,-15.369
-75.187,-15.369
-75.188,-15.368
-75.188,-15.366
-75.188,-15.365
-75.189,-15.365
-75.19,-15.366
-75.191,-15.366
-75.192,-15.367
-75.193,-15.367
-75.194,-15.369
-75.195,-15.369
-75.196,-15.368
-75.197,-15.368
-75.197,-15.368
-75.197,-15.364
-75.195,-15.363
-75.195,-15.361
-75.194,-15.36
-75.193,-15.36
-75.191,-15.358
-75.191,-15.357
-75.19,-15.356
-75.19,-15.355
-75.189,-15.353
-75.189,-15.352
-75.188,-15.352
-75.187,-15.352
-75.186,-15.353
-75.183,-15.353
-75.183,-15.354
-75.177,-15.354
-75.176,-15.353
-75.175,-15.353
-75.174,-15.354
-75.173,-15.354
-75.172,-15.353
-75.171,-15.353
-75.169,-15.351
-75.168,-15.351
-75.167,-15.352
-75.167,-15.353
-75.166,-15.353
-75.166,-15.354
-75.165,-15.355
-75.164,-15.355
-75.163,-15.356
-75.163,-15.356
-75.162,-15.356
-75.162,-15.355
-75.162,-15.355
-75.161,-15.355
-75.16,-15.354
-75.158,-15.354
-75.157,-15.353
-75.157,-15.352
-75.155,-15.35
-75.155,-15.348
-75.155,-15.348
-75.155,-15.346
-75.154,-15.345
-75.154,-15.34
-75.155,-15.339
-75.155,-15.333
-75.155,-15.332
-75.155,-15.328
-75.156,-15.328
-75.156,-15.325
-75.157,-15.324
-75.157,-15.323
-75.159,-15.322
-75.159,-15.321
-75.161,-15.318
-75.161,-15.317
-75.164,-15.315
-75.164,-15.314
-75.165,-15.313
-75.165,-15.313
-75.168,-15.31
-75.168,-15.31
-75.169,-15.309
-75.169,-15.308
-75.169,-15.308
-75.17,-15.308
-75.173,-15.305
-75.173,-15.305
-75.174,-15.305
-75.175,-15.305
-75.176,-15.304
-75.178,-15.304
-75.179,-15.303
-75.18,-15.303
-75.181,-15.302
-75.183,-15.302
-75.184,-15.301
-75.184,-15.3
-75.185,-15.299
-75.185,-15.298
-75.186,-15.297
-75.188,-15.297
-75.188,-15.296
-75.191,-15.296
-75.192,-15.295
-75.192,-15.294
-75.193,-15.294
-75.193,-15.294
-75.197,-15.29
-75.206,-15.29
-75.207,-15.29
-75.209,-15.29
-75.211,-15.288
-75.212,-15.289
-75.212,-15.29
-75.214,-15.292
-75.218,-15.292
-75.218,-15.292
-75.218,-15.286
-75.22,-15.284
-75.223,-15.284
-75.225,-15.285
-75.228,-15.285
-75.229,-15.285
-75.231,-15.285
-75.232,-15.283
-75.232,-15.282
-75.233,-15.281
-75.233,-15.277
-75.234,-15.276
-75.234,-15.275
-75.235,-15.274
-75.235,-15.273
-75.235,-15.273
-75.236,-15.273
-75.237,-15.274
-75.239,-15.274
-75.241,-15.272
-75.243,-15.272
-75.243,-15.272
-75.243,-15.271
-75.244,-15.27
-75.244,-15.269
-75.243,-15.269
-75.241,-15.269
-75.24,-15.268
-75.24,-15.265
-75.242,-15.264
-75.243,-15.264
-75.244,-15.263
-75.244,-15.262
-75.244,-15.261
-75.247,-15.261
-75.248,-15.26
-75.25,-15.26
-75.251,-15.26
-75.251,-15.26
-75.251,-15.259
-75.25,-15.258
-75.25,-15.256
-75.25,-15.255
-75.25,-15.254
-75.251,-15.254
-75.252,-15.254
-75.253,-15.255
-75.255,-15.255
-75.256,-15.255
-75.259,-15.255
-75.262,-15.253
-75.262,-15.25
-75.263,-15.25
-75.266,-15.25
-75.266,-15.249
-75.266,-15.249
-75.265,-15.249
-75.265,-15.248
-75.265,-15.248
-75.265,-15.247
-75.264,-15.247
-75.263,-15.248
-75.259,-15.248
-75.258,-15.249
-75.257,-15.249
-75.255,-15.25
-75.253,-15.25
-75.252,-15.251
-75.251,-15.251
-75.25,-15.252
-75.248,-15.252
-75.248,-15.253
-75.247,-15.253
-75.246,-15.254
-75.243,-15.254
-75.243,-15.255
-75.237,-15.255
-75.236,-15.255
-75.233,-15.255
-75.233,-15.256
-75.227,-15.256
-75.225,-15.254
-75.225,-15.253
-75.224,-15.253
-75.224,-15.252
-75.223,-15.251
-75.223,-15.25
-75.222,-15.249
-75.222,-15.248
-75.22,-15.247
-75.22,-15.246
-75.22,-15.245
-75.22,-15.243
-75.219,-15.242
-75.219,-15.24
-75.218,-15.239
-75.218,-15.238
-75.219,-15.237
-75.219,-15.232
-75.22,-15.231
-75.22,-15.227
-75.22,-15.227
-75.22,-15.226
-75.221,-15.225
-75.221,-15.224
-75.223,-15.223
-75.223,-15.221
-75.224,-15.22
-75.224,-15.218
-75.225,-15.217
-75.225,-15.216
-75.226,-15.215
-75.226,-15.214
-75.227,-15.213
-75.227,-15.212
-75.229,-15.21
-75.229,-15.209
-75.23,-15.208
-75.23,-15.207
-75.233,-15.204
-75.233,-15.203
-75.235,-15.202
-75.235,-15.201
-75.238,-15.198
-75.239,-15.198
-75.24,-15.197
-75.242,-15.197
-75.246,-15.192
-75.246,-15.192
-75.254,-15.184
-75.255,-15.184
-75.257,-15.182
-75.257,-15.182
-75.259,-15.18
-75.26,-15.18
-75.26,-15.18
-75.26,-15.179
-75.261,-15.179
-75.262,-15.179
-75.265,-15.175
-75.268,-15.175
-75.268,-15.175
-75.268,-15.174
-75.272,-15.17
-75.273,-15.17
-75.275,-15.168
-75.276,-15.168
-75.277,-15.167
-75.278,-15.167
-75.279,-15.165
-75.28,-15.165
-75.281,-15.165
-75.282,-15.165
-75.283,-15.164
-75.284,-15.164
-75.285,-15.163
-75.287,-15.163
-75.288,-15.162
-75.288,-15.162
-75.29,-15.16
-75.291,-15.16
-75.292,-15.16
-75.293,-15.16
-75.294,-15.159
-75.297,-15.159
-75.298,-15.158
-75.298,-15.158
-75.299,-15.157
-75.3,-15.157
-75.302,-15.155
-75.303,-15.155
-75.304,-15.155
-75.306,-15.155
-75.307,-15.154
-75.308,-15.154
-75.308,-15.153
-75.309,-15.153
-75.31,-15.152
-75.311,-15.152
-75.312,-15.151
-75.313,-15.151
-75.313,-15.15
-75.314,-15.15
-75.315,-15.15
-75.317,-15.15
-75.317,-15.149
-75.319,-15.149
-75.32,-15.148
-75.323,-15.148
-75.323,-15.147
-75.324,-15.147
-75.325,-15.146
-75.327,-15.146
-75.327,-15.145
-75.332,-15.145
-75.333,-15.145
-75.339,-15.145
-75.34,-15.145
-75.341,-15.145
-75.345,-15.149
-75.345,-15.15
-75.344,-15.151
-75.344,-15.152
-75.343,-15.153
-75.345,-15.155
-75.347,-15.155
-75.348,-15.156
-75.349,-15.156
-75.35,-15.157
-75.351,-15.157
-75.352,-15.156
-75.352,-15.153
-75.35,-15.15
-75.35,-15.148
-75.352,-15.145
-75.353,-15.145
-75.353,-15.145
-75.353,-15.143
-75.354,-15.141
-75.356,-15.141
-75.356,-15.141
-75.356,-15.14
-75.358,-15.139
-75.36,-15.139
-75.361,-15.14
-75.362,-15.14
-75.363,-15.14
-75.363,-15.14
-75.364,-15.141
-75.365,-15.141
-75.366,-15.143
-75.366,-15.145
-75.367,-15.145
-75.368,-15.145
-75.37,-15.148
-75.37,-15.149
-75.371,-15.15
-75.371,-15.151
-75.372,-15.151
-75.373,-15.151
-75.374,-15.151
-75.374,-15.15
-75.375,-15.149
-75.375,-15.148
-75.374,-15.147
-75.376,-15.145
-75.375,-15.144
-75.374,-15.144
-75.373,-15.143
-75.373,-15.141
-75.371,-15.139
-75.371,-15.132
-75.373,-15.13
-75.373,-15.128
-75.374,-15.128
-75.374,-15.126
-75.375,-15.125
-75.375,-15.124
-75.375,-15.123
-75.375,-15.122
-75.376,-15.122
-75.376,-15.121
-75.378,-15.119
-75.379,-15.119
-75.382,-15.116
-75.383,-15.116
-75.384,-15.115
-75.385,-15.115
-75.386,-15.114
-75.386,-15.112
-75.387,-15.112
-75.387,-15.104
-75.391,-15.1
-75.392,-15.1
-75.393,-15.1
-75.394,-15.1
-75.395,-15.099
-75.395,-15.098
-75.395,-15.098
-75.395,-15.095
-75.395,-15.094
-75.395,-15.09
-75.395,-15.089
-75.395,-15.085
-75.396,-15.084
-75.396,-15.082
-75.397,-15.081
-75.397,-15.079
-75.398,-15.078
-75.398,-15.078
-75.399,-15.077
-75.399,-15.076
-75.4,-15.075
-75.4,-15.074
-75.4,-15.074
-75.401,-15.074
-75.408,-15.067
-75.41,-15.067
-75.411,-15.066
-75.411,-15.063
-75.412,-15.063
-75.412,-15.058
-75.414,-15.056
-75.414,-15.055
-75.415,-15.053
-75.415,-15.053
-75.416,-15.052
-75.416,-15.05
-75.415,-15.049
-75.415,-15.048
-75.415,-15.047
-75.415,-15.043
-75.416,-15.041
-75.417,-15.041
-75.418,-15.04
-75.42,-15.04
-75.421,-15.038
-75.421,-15.038
-75.424,-15.035
-75.424,-15.034
-75.425,-15.033
-75.425,-15.032
-75.425,-15.031
-75.425,-15.028
-75.427,-15.026
-75.433,-15.026
-75.434,-15.026
-75.434,-15.025
-75.434,-15.025
-75.435,-15.025
-75.435,-15.024
-75.435,-15.019
-75.437,-15.018
-75.438,-15.018
-75.438,-15.018
-75.438,-15.017
-75.439,-15.016
-75.439,-15.015
-75.44,-15.014
-75.44,-15.013
-75.439,-15.012
-75.44,-15.011
-75.44,-15.009
-75.441,-15.008
-75.441,-15.007
-75.443,-15.005
-75.443,-15.003
-75.442,-15.003
-75.443,-15.002
-75.442,-15.001
-75.442,-15
-75.442,-14.999
-75.443,-14.998
-75.443,-14.998
-75.446,-14.995
-75.447,-14.995
-75.448,-14.994
-75.448,-14.994
-75.449,-14.993
-75.451,-14.993
-75.452,-14.992
-75.453,-14.992
-75.453,-14.991
-75.454,-14.991
-75.457,-14.989
-75.458,-14.989
-75.459,-14.987
-75.46,-14.987
-75.462,-14.985
-75.463,-14.985
-75.464,-14.984
-75.465,-14.984
-75.466,-14.983
-75.468,-14.983
-75.468,-14.982
-75.47,-14.982
-75.471,-14.981
-75.472,-14.981
-75.473,-14.98
-75.474,-14.98
-75.475,-14.979
-75.478,-14.979
-75.479,-14.977
-75.48,-14.977
-75.481,-14.976
-75.482,-14.976
-75.483,-14.975
-75.483,-14.975
-75.485,-14.974
-75.486,-14.974
-75.487,-14.973
-75.488,-14.973
-75.489,-14.971
-75.49,-14.971
-75.491,-14.97
-75.492,-14.97
-75.493,-14.97
-75.493,-14.97
-75.495,-14.968
-75.495,-14.967
-75.498,-14.964
-75.499,-14.964
-75.501,-14.962
-75.501,-14.957
-75.502,-14.956
-75.502,-14.954
-75.501,-14.953
-75.501,-14.952
-75.499,-14.95
-75.5,-14.949
-75.5,-14.948
-75.499,-14.947
-75.499,-14.945
-75.499,-14.945
-75.5,-14.945
-75.5,-14.944
-75.5,-14.943
-75.499,-14.942
-75.498,-14.942
-75.497,-14.941
-75.497,-14.938
-75.498,-14.938
-75.498,-14.937
-75.497,-14.936
-75.496,-14.936
-75.495,-14.937
-75.493,-14.937
-75.493,-14.936
-75.491,-14.936
-75.49,-14.936
-75.49,-14.933
-75.49,-14.932
-75.49,-14.928
-75.49,-14.927
-75.49,-14.927
-75.491,-14.926
-75.491,-14.925
-75.496,-14.92
-75.496,-14.919
-75.497,-14.919
-75.498,-14.919
-75.506,-14.91
-75.507,-14.91
-75.516,-14.901
-75.517,-14.901
-75.519,-14.899
-75.52,-14.899
-75.523,-14.896
-75.523,-14.896
-75.524,-14.895
-75.525,-14.895
-75.527,-14.894
-75.528,-14.894
-75.529,-14.892
-75.53,-14.892
-75.538,-14.885
-75.538,-14.885
-75.539,-14.884
-75.54,-14.884
-75.541,-14.883
-75.543,-14.883
-75.543,-14.882
-75.544,-14.882
-75.546,-14.88
-75.548,-14.88
-75.548,-14.88
-75.549,-14.88
-75.551,-14.878
-75.552,-14.878
-75.553,-14.877
-75.553,-14.877
-75.555,-14.875
-75.556,-14.875
-75.558,-14.874
-75.558,-14.874
-75.559,-14.873
-75.56,-14.873
-75.561,-14.872
-75.562,-14.872
-75.563,-14.87
-75.564,-14.87
-75.565,-14.87
-75.566,-14.87
-75.567,-14.868
-75.568,-14.868
-75.569,-14.867
-75.571,-14.867
-75.572,-14.866
-75.573,-14.866
-75.573,-14.865
-75.574,-14.865
-75.575,-14.865
-75.576,-14.865
-75.577,-14.864
-75.578,-14.864
-75.578,-14.863
-75.579,-14.863
-75.58,-14.862
-75.581,-14.862
-75.582,-14.861
-75.583,-14.861
-75.584,-14.86
-75.586,-14.86
-75.588,-14.858
-75.589,-14.858
-75.59,-14.857
-75.592,-14.857
-75.593,-14.856
-75.593,-14.856
-75.594,-14.855
-75.595,-14.855
-75.596,-14.855
-75.598,-14.855
-75.598,-14.854
-75.599,-14.854
-75.6,-14.853
-75.602,-14.853
-75.603,-14.852
-75.603,-14.852
-75.605,-14.85
-75.606,-14.85
-75.607,-14.85
-75.608,-14.85
-75.609,-14.848
-75.61,-14.848
-75.611,-14.847
-75.613,-14.847
-75.613,-14.846
-75.614,-14.846
-75.615,-14.845
-75.616,-14.845
-75.617,-14.845
-75.618,-14.845
-75.618,-14.844
-75.619,-14.844
-75.62,-14.843
-75.621,-14.843
-75.622,-14.842
-75.623,-14.842
-75.623,-14.841
-75.624,-14.841
-75.625,-14.84
-75.626,-14.84
-75.628,-14.839
-75.628,-14.839
-75.629,-14.838
-75.63,-14.838
-75.631,-14.837
-75.632,-14.837
-75.633,-14.836
-75.634,-14.836
-75.635,-14.835
-75.636,-14.835
-75.637,-14.835
-75.637,-14.835
-75.638,-14.834
-75.639,-14.834
-75.64,-14.833
-75.642,-14.833
-75.643,-14.832
-75.643,-14.832
-75.644,-14.831
-75.645,-14.831
-75.646,-14.83
-75.647,-14.83
-75.648,-14.83
-75.648,-14.83
-75.65,-14.828
-75.653,-14.828
-75.653,-14.827
-75.655,-14.827
-75.656,-14.826
-75.657,-14.826
-75.658,-14.825
-75.658,-14.825
-75.66,-14.824
-75.661,-14.824
-75.662,-14.823
-75.663,-14.823
-75.663,-14.822
-75.665,-14.822
-75.667,-14.82
-75.668,-14.82
-75.668,-14.82
-75.67,-14.82
-75.671,-14.819
-75.672,-14.819
-75.672,-14.818
-75.674,-14.818
-75.675,-14.817
-75.676,-14.817
-75.677,-14.816
-75.678,-14.816
-75.679,-14.815
-75.68,-14.815
-75.681,-14.815
-75.682,-14.815
-75.682,-14.814
-75.682,-14.813
-75.688,-14.808
-75.688,-14.808
-75.689,-14.808
-75.689,-14.807
-75.689,-14.806
-75.69,-14.806
-75.693,-14.803
-75.694,-14.803
-75.695,-14.802
-75.696,-14.802
-75.697,-14.801
-75.698,-14.801
-75.701,-14.798
-75.701,-14.797
-75.702,-14.797
-75.703,-14.797
-75.703,-14.796
-75.704,-14.796
-75.705,-14.795
-75.706,-14.795
-75.707,-14.795
-75.708,-14.795
-75.71,-14.792
-75.712,-14.792
-75.713,-14.791
-75.713,-14.791
-75.714,-14.79
-75.715,-14.79
-75.716,-14.79
-75.717,-14.79
-75.718,-14.789
-75.718,-14.789
-75.721,-14.786
-75.723,-14.786
-75.723,-14.785
-75.725,-14.785
-75.727,-14.784
-75.728,-14.784
-75.728,-14.783
-75.73,-14.783
-75.731,-14.782
-75.732,-14.782
-75.733,-14.781
-75.733,-14.781
-75.735,-14.779
-75.735,-14.776
-75.736,-14.775
-75.736,-14.774
-75.737,-14.774
-75.738,-14.774
-75.74,-14.771
-75.742,-14.771
-75.742,-14.771
-75.742,-14.77
-75.743,-14.77
-75.743,-14.77
-75.744,-14.769
-75.745,-14.769
-75.747,-14.767
-75.748,-14.767
-75.749,-14.765
-75.75,-14.765
-75.751,-14.765
-75.752,-14.765
-75.753,-14.764
-75.754,-14.764
-75.755,-14.763
-75.755,-14.762
-75.757,-14.76
-75.758,-14.76
-75.76,-14.758
-75.761,-14.758
-75.762,-14.757
-75.763,-14.757
-75.764,-14.756
-75.765,-14.756
-75.766,-14.755
-75.767,-14.755
-75.768,-14.755
-75.769,-14.755
